file,question,solution,category
prob_s2.5.tex,"\begin{question}\label{tan_line_plane}
Let the point $\vr_0= (x_0,y_0,z_0)$ lie on the surface $G(x,y,z)=0$.
Assume that $\vnabla G(x_0,y_0,z_0)\ne\vZero$. Suppose that the 
parametrized curve $\vr(t)=\big(x(t),y(t),z(t)\big)$ is contained in the surface
and that $\vr(t_0)=\vr_0$. Show that the tangent line to the curve at $\vr_0$
lies in the tangent plane to $G=0$ at $\vr_0$.

\end{question}","\begin{solution} 
Denote by $S$ the surface $G(x,y,z)=0$ and by $C$ the parametrized curve 
$\vr(t)=\big(x(t),y(t),z(t)\big)$. To start, we'll find the tangent plane to $S$ at $\vr_0$ and the tangent line to $C$ at $\vr_0$.  
\begin{itemize}
\item
The tangent vector to $C$ at $\vr_0$ is 
$\llt x'(t_0)\,,\,y'(t_0)\,,\,z'(t_0) \rgt$, so the parametric equations for
the tangent line to $C$ at $\vr_0$ are
\begin{equation*}
x-x_0 = t x'(t_0)\qquad
y-y_0 = t y'(t_0)\qquad
z-z_0 = t z'(t_0)
\tag{$E_1$}\end{equation*}

\item
The gradient 
$\llt\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\,,\,
\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\,,\,
\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\rgt$ is a normal vector 
to the surface $S$ at $(x_0,y_0,z_0)$. So the tangent plane
to the surface $S$ at $(x_0,y_0,z_0)$ is
\begin{equation*}
\llt\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\,,\,
\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\,,\,
\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\rgt \cdot
\llt x-x_0\,,\, y-y_0\,,\,z-z_0\rgt = 0
\end{equation*}
or
\begin{equation*}
\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\ (x-x_0)
+\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\ (y-y_0)
+\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\ (z-z_0) = 0
\tag{$E_2$}\end{equation*}

\end{itemize}
Next, we'll show that the tangent vector  
$\llt x'(t_0)\,,\,y'(t_0)\,,\,z'(t_0) \rgt$ to $C$ at $\vr_0$ and the normal vector $\llt\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\,,\,
\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\,,\,
\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\rgt$ to $S$ at $\vr_0$ are 
perpendicular to each other. To do so, we observe that,
for every $t$, the point $\big(x(t),y(t),z(t)\big)$
lies on the surface $G(x,y,z)=0$ and so obeys
\begin{align*}
G\big(x(t),y(t),z(t)\big) =0
\end{align*}
Differentiating this equation with respect to $t$ gives,
by the chain rule,
\begin{align*}
0&= \diff{}{t}G\big(x(t),y(t),z(t)\big) \\
&=\pdiff{G}{x}\big( x(t)\,,\,y(t)\,,\,z(t)\big)\ x'(t)
+\pdiff{G}{y}\big( x(t)\,,\,y(t)\,,\,z(t)\big)\ y'(t)
+\pdiff{G}{z}\big( x(t)\,,\,y(t)\,,\,z(t)\big)\ z'(t)
\end{align*}
Then setting $t=t_0$ gives 
\begin{equation*}
\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\ x'(t_0)
+\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\ y'(t_0)
+\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\ z'(t_0) = 0
\tag{$E_3$}
\end{equation*}
Finally, we are in a position to show that if $(x,y,z)$ is any point on 
the tangent line to $C$ at $\vr_0$, then $(x,y,z)$ is also on the 
tangent plane to $S$ at $\vr_0$. As $(x,y,z)$ is on the tangent line to $C$ 
at $\vr_0$ then there is a $t$ such that, by $(E_1)$,
\begin{align*}
&\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\ \textcolor{blue}{\{x-x_0\}}
+\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\ \textcolor{blue}{\{y-y_0\}}
+\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\ \textcolor{blue}{\{z-z_0\}}
\\
&=\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\ 
               \textcolor{blue}{\big\{ t\,x'(t_0)\big\}}
+\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\ 
               \textcolor{blue}{\big\{ t\,y'(t_0)\big\}}
+\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\ 
               \textcolor{blue}{\big\{ t\,z'(t_0)\big\}}\\
&=\textcolor{blue}{t}\left[\pdiff{G}{x}\big( x_0\,,\,y_0\,,\,z_0\big)\ 
                \textcolor{blue}{x'(t_0)}
+\pdiff{G}{y}\big( x_0\,,\,y_0\,,\,z_0\big)\ 
                \textcolor{blue}{y'(t_0)}
+\pdiff{G}{z}\big( x_0\,,\,y_0\,,\,z_0\big)\ 
                 \textcolor{blue}{z'(t_0)} \right]
=0
\end{align*}
by $(E_3)$. That is, $(x,y,z)$ obeys the equation, $(E_2)$, of the tangent plane to $S$ at $\vr_0$ and so is on that tangent plane.  So the tangent 
line to $C$ at $\vr_0$ is contained in the tangent plane to $S$ at $\vr_0$.

\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}
Let $F(x_0,y_0,z_0)=G(x_0,y_0,z_0)=0$ and let the vectors
$\vnabla F(x_0,y_0,z_0)$ and $\vnabla G(x_0,y_0,z_0)$ be nonzero and not
be parallel to each other. Find the equation of the normal plane to the 
curve of intersection of the surfaces $F(x,y,z)=0$ and $G(x,y,z)=0$ at
$(x_0,y_0,z_0)$. By definition, that normal plane is the plane through
$(x_0,y_0,z_0)$ whose normal vector is the tangent vector to the curve of
intersection at $(x_0,y_0,z_0)$. 
\end{question}","\begin{solution}
Use $S_1$ to denote the surface $F(x,y,z)=0$, 
    $S_2$ to denote the surface $G(x,y,z)=0$ and 
    $C$ to denote the curve of intersection of $S_1$ and $S_2$.
\begin{itemize}
\item
Since $C$ is contained in $S_1$, the tangent line to $C$ at $(x_0,y_0,z_0)$
is contained in the tangent plane to $S_1$ at $(x_0,y_0,z_0)$, by 
Q[\ref{tan_line_plane}]. In particular, any tangent vector, $\vt$, to 
$C$ at $(x_0,y_0,z_0)$ must be perpendicular to $\vnabla F(x_0,y_0,z_0)$,
the normal vector to $S_1$ at $(x_0,y_0,z_0)$.

\item
Since $C$ is contained in $S_2$, the tangent line to $C$ at $(x_0,y_0,z_0)$
is contained in the tangent plane to $S_2$ at $(x_0,y_0,z_0)$, by 
Q[\ref{tan_line_plane}]. In particular, any tangent vector, $\vt$, to 
$C$ at $(x_0,y_0,z_0)$ must be perpendicular to $\vnabla G(x_0,y_0,z_0)$,
the normal vector to $S_2$ at $(x_0,y_0,z_0)$.
\end{itemize}
So any tangent vector to $C$ at $(x_0,y_0,z_0)$ must be perpendiular to both
$\vnabla F(x_0,y_0,z_0)$ and $\vnabla G(x_0,y_0,z_0)$.
One such tangent vector is
\begin{align*}
\vt = \vnabla F(x_0,y_0,z_0)\times \vnabla G(x_0,y_0,z_0)
\end{align*}
(Because the vectors $\vnabla F(x_0,y_0,z_0)$ and $\vnabla G(x_0,y_0,z_0)$
are nonzero and not parallel, $\vt$ is nonzero.) So the normal plane in 
question passes through $(x_0,y_0,z_0)$ and has normal vector $\vn=\vt$.
Consquently, the normal plane is
\begin{equation*}
\vn\cdot\llt x-x_0\,,\,y-y_0\,,\,z-z_0\rgt =0 \qquad\text{where }
\vn=\vt=\vnabla F(x_0,y_0,z_0)\times \vnabla G(x_0,y_0,z_0)
\end{equation*}


\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}
Let $f(x_0,y_0)=g(x_0,y_0)$ and let 
$\llt f_x(x_0,y_0), f_y(x_0,y_0)\rgt\ne \llt g_x(x_0,y_0), g_y(x_0,y_0)\rgt$. Find the equation of the tangent line to the 
curve of intersection of the surfaces $z=f(x,y)$ and $z=g(x,y)$ at
$(x_0\,,\,y_0\,,\,z_0=f(x_0,y_0))$.
\end{question}","\begin{solution}
Use $S_1$ to denote the surface $z=f(x,y)$, 
    $S_2$ to denote the surface $z=g(x,y)$ and 
    $C$ to denote the curve of intersection of $S_1$ and $S_2$.
\begin{itemize}
\item
Since $C$ is contained in $S_1$, the tangent line to $C$ at $(x_0,y_0,z_0)$
is contained in the tangent plane to $S_1$ at $(x_0,y_0,z_0)$, by 
Q[\ref{tan_line_plane}]. In particular, any tangent vector, $\vt$, to 
$C$ at $(x_0,y_0,z_0)$ must be perpendicular to $-f_x(x_0,y_0)\,\hi
-f_y(x_0,y_0)\,\hj+\hk$,
the normal vector to $S_1$ at $(x_0,y_0,z_0)$.
(See Theorem \eref{CLP200}{thm tan plane f} in the CLP-3 text.)

\item
Since $C$ is contained in $S_2$, the tangent line to $C$ at $(x_0,y_0,z_0)$
is contained in the tangent plane to $S_2$ at $(x_0,y_0,z_0)$, by 
Q[\ref{tan_line_plane}]. In particular, any tangent vector, $\vt$, to 
$C$ at $(x_0,y_0,z_0)$ must be perpendicular to $-g_x(x_0,y_0)\,\hi
-g_y(x_0,y_0)\,\hj+\hk$,
the normal vector to $S_2$ at $(x_0,y_0,z_0)$.
\end{itemize}
So any tangent vector to $C$ at $(x_0,y_0,z_0)$ must be perpendicular to
both of the vectors $-f_x(x_0,y_0)\,\hi-f_y(x_0,y_0)\,\hj+\hk$ and
$-g_x(x_0,y_0)\,\hi -g_y(x_0,y_0)\,\hj+\hk$.
One such tangent vector is
\begin{align*}
&\vt = \big[-f_x(x_0,y_0)\,\hi - f_y(x_0,y_0)\,\hj+\hk\big]\times 
       \big[-g_x(x_0,y_0)\,\hi - g_y(x_0,y_0)\,\hj+\hk\big] \\
    &=\det\left[\begin{matrix}
                     \hi &        \hj &   \hk \\
           -f_x(x_0,y_0) & -f_y(x_0,y_0) & 1 \\
           -g_x(x_0,y_0) & -g_y(x_0,y_0) & 1
                \end{matrix}\right] \\
    &=\llt g_y(x_0,y_0)-f_y(x_0,y_0)\,,\,
           f_x(x_0,y_0)-g_x(x_0,y_0)\,,\,
           f_x(x_0,y_0)g_y(x_0,y_0)-f_y(x_0,y_0)g_x(x_0,y_0)\rgt
\end{align*}
So the tangent line in question passes through $(x_0,y_0,z_0)$ and has 
direction vector $\vd=\vt$. Consquently, the tangent line is 
\begin{equation*}
\llt x-x_0\,,\,y-y_0\,,\,z-z_0\rgt = t\,\vd
\end{equation*}
or
\begin{align*}
x&=x_0+t\big[g_y(x_0,y_0)-f_y(x_0,y_0)\big] \\
y&=y_0+t\big[f_x(x_0,y_0)-g_x(x_0,y_0)\big] \\
z&=z_0+ t\big[f_x(x_0,y_0)g_y(x_0,y_0)-f_y(x_0,y_0)g_x(x_0,y_0)\big]
\end{align*}


\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M200 2009A] %1a
Let $\displaystyle f(x,y)=\frac{x^2y}{x^4+2y^2}$.
Find the tangent plane to the surface $z = f(x,y)$ at the point
$\left( -1\,,\,1\,,\,\frac{1}{3}\right)$.
\end{question}","\begin{solution}
We are going to use Theorem \eref{CLP200}{thm tan plane f} in the CLP-3 text.
To do so, we need the first order derivatives of $f(x,y)$ 
at $(x,y)=(-1,1)$. So we find them first.
\begin{alignat*}{3}
f_x(x,y)&=\frac{2xy}{x^4+2y^2}-\frac{x^2y(4x^3)}{{(x^4+2y^2)}^2}\qquad &
f_x(-1,1)&=-\frac{2}{3} +\frac{4}{3^2}=-\frac{2}{9}
\\
f_y(x,y)&=\frac{x^2}{x^4+2y^2}-\frac{x^2y(4y)}{{(x^4+2y^2)}^2}\qquad &
f_y(-1,1)&=\frac{1}{3} -\frac{4}{3^2}=-\frac{1}{9}
\end{alignat*}

The tangent plane is
\begin{align*}
z&=f(-1,1) + f_x(-1,1)\,(x+1) + f_y(-1,1)\,(y-1)
 =\frac{1}{3} -\frac{2}{9}\,(x+1) -\frac{1}{9}\,(y-1) \\
 &=\frac{2}{9}-\frac{2}{9}x-\frac{1}{9}y
\end{align*}
or $2x+y+9z=2$.
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M200 2015D] %1c
Find the tangent plane to
\begin{equation*}
\frac{27}{\sqrt{x^2+y^2+z^2+3}}=9
\end{equation*}
at the point $(2, 1, 1)$.
\end{question}","\begin{solution}
The equation of the given surface is of the form $G(x,y,z)=9$
with $G(x,y,z) =\frac{27}{\sqrt{x^2+y^2+z^2+3}}$. So,
by Theorem \eref{CLP200}{thm tan plane G} in the CLP-3 text, a normal
vector to the surface at $(2,1,1)$ is
\begin{align*}
\vnabla G(2,1,1)
  &=-\frac{1}{2}\ \frac{27}{(x^2+y^2+z^2+3)^{3/2}}\big(2x\,,\,2y\,,\,2z\big)
                                          \bigg|_{(x,y,z)=(2,1,1)} \\
  &=-\llt 2\,,\,1\,,\,1\rgt
\end{align*}
and the equation of the tangent plane is
\begin{equation*}
-\llt 2\,,\,1\,,\,1\rgt\cdot \llt x-2\,,\,y-1\,,\,z-1\rgt=0\qquad\text{or}\qquad
2x+y+z = 6
\end{equation*}
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}
Find the equations of the tangent plane and the normal line to the graph
of the specified function at the specified point.
\begin{enumerate}[(a)]
\item
$f(x,y)=x^2-y^2$ at $(-2,1)$

\item
$f(x,y)=e^{xy}$ at $(2,0)$
\end{enumerate}
\end{question}","\begin{solution}
(a)
The specified graph is $z=f(x,y)=x^2-y^2$ or $F(x,y,z)=x^2-y^2-z=0$. 
Observe that $f(-2,1)=3$. The vector 
\begin{align*}
\vnabla F(-2,1,3) 
&= \llt F_x(x,y,z),F_y(x,y,z),F_z(x,y,z)\rgt\Big|_{(x,y,z)=(-2,1,3)} \\
&= \llt 2x,-2y,-1\rgt\Big|_{(x,y,z)=(-2,1,3)} \\
&= \llt -4,-2,-1\rgt
\end{align*} 
is a normal vector to the graph at $(-2,1,3)$. 
So the tangent plane is
\begin{equation*}
-4(x+2)-2(y-1)-(z-3)=0\text{ or } 4x+2y+z=-3
\end{equation*}
and the normal line is 
\begin{equation*}
\llt x,y,z\rgt=\llt -2,1,3\rgt+t\llt 4,2,1\rgt
\end{equation*}

(b)
The specified graph is $z=f(x,y)=e^{xy}$ or $F(x,y,z)=e^{xy}-z=0$. 
Observe that $f(2,0)=1$. The vector 
\begin{align*}
\vnabla F(2,0,1) 
&= \llt F_x(x,y,z),F_y(x,y,z),F_z(x,y,z)\rgt\Big|_{(x,y,z)=(2,0,1)} \\
&= \llt ye^{xy},xe^{xy},-1\rgt\Big|_{(x,y,z)=(2,0,1)} \\
&= \llt 0,2,-1\rgt
\end{align*} 
is a normal vector to the graph at $(2,0,1)$. 
So the tangent plane is
\begin{equation*}
0(x-2)+2(y-0)-(z-1)=0\text{ or } 2y-z=-1
\end{equation*}
and the normal line is 
\begin{equation*}
\llt x,y,z\rgt=\llt 2,0,1\rgt+t\llt 0,2,-1\rgt
\end{equation*}
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M200 2005D] %4
Consider the surface $z = f(x,y)$ defined implicitly by the equation 
$xyz^2 + y^2 z^3 = 3 + x^2$. Use a 3--dimensional gradient vector 
to find the equation of the tangent plane to this surface at the point
$(-1, 1, 2)$. Write your answer in the form $z = ax + by + c$, where 
$a$, $b$ and $c$ are constants.
\end{question}","\begin{solution}
We may use $G(x,y,z) = xyz^2 + y^2 z^3 - 3 - x^2 = 0$ as an equation for
the surface.  Note that $(-1,1,2)$ really is on the surface since
\begin{align*}
G(-1,1,2) = (-1)(1)(2)^2 + (1)^2 (2)^3 - 3 - (-1)^2 
          = -4 + 8 - 3 - 1
          =0
\end{align*}
By Theorem \eref{CLP200}{thm tan plane G} in the CLP-3 text, since
\begin{alignat*}{5}
G_x(x,y,z)&=yz^2 -2x \qquad & 
    G_x(-1,1,2)&=6  \\
G_y(x,y,z)&=xz^2 +2yz^3 \qquad & 
    G_y(-1,1,2)&=12  \\
G_z(x,y,z)&=2xyz+3y^2z^2 \qquad & 
    G_z(-1,1,2)&=8  
\end{alignat*}
one normal vector to the surface at $(-1,1,2)$ is 
 $\vnabla G(-1,1,2) = \llt 6\,,\,12\,,\,8\rgt$ and an equation
of the tangent plane to the surface at $(-1,1,2)$ is
\begin{align*}
\llt 6\,,\,12\,,\,8\rgt \cdot
     \llt x+1\,,\,y-1\,,\,z-2\rgt = 0\qquad\text{or}\qquad
6x+12 y+ 8z = 22
\end{align*}
or
\begin{equation*}
z = -\frac{3}{4} x- \frac{3}{2} y +\frac{11}{4}
\end{equation*}
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M200 2008D] %1
A surface is given by
\begin{equation*}
z = x^2 - 2xy + y^2 .
\end{equation*}

\begin{enumerate}[(a)]
\item
Find the equation of the tangent plane to the surface at $x = a$, $y = 2a$.

\item 
For what value of $a$ is the tangent plane parallel to the plane 
$x - y + z = 1$?
\end{enumerate}
\end{question}","\begin{solution}
(a)
The surface is $G(x,y,z)=z-x^2+2xy-y^2=0$. When $x=a$ and $y=2a$
 and $(x,y,z)$ is on the surface, we have $z= a^2-2(a)(2a) +(2a)^2=a^2$.
So, by Theorem \eref{CLP200}{thm tan plane G} in the CLP-3 text, 
a normal vector to this surface at $(a,2a,a^2)$ is
\begin{align*}
\vnabla G(a,2a,a^2) = \llt -2x+2y\,,\,2x-2y\,,\,1\rgt\Big|_{(x,y,z)=(a,2a,a^2)}
                    = \llt 2a\,,\,-2a\,,\,1\rgt
\end{align*}
and the equation of the tangent plane is 
\begin{align*}
\llt 2a\,,\,-2a\,,\,1\rgt\cdot\llt x-a\,,\,y-2a\,,\,z-a^2\rgt =0
\qquad\text{or}\qquad
2ax -2ay +z = -a^2
\end{align*}

(b) The two planes are parallel when their two normal vectors,
namely $\llt 2a\,,\,-2a\,,\,1\rgt$ and $\llt 1\,,\,-1\,,\,1\rgt$,
are parallel. This is the case if and only if $a=\frac{1}{2}$.
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M200 2010D] %1b
Find the tangent plane and normal line to the surface 
$z=f(x,y)=\frac{2y}{x^2+y^2}$ at $(x,y)=(-1,2)$.
\end{question}","\begin{solution}
The first order partial derivatives of $f$ are
\begin{alignat*}{3}
f_x(x,y) & = -\frac{4xy}{{(x^2+y^2)}^2}\quad &
      f_x(-1,2) & = \frac{8}{25} \\
f_y(x,y) & = \frac{2}{x^2+y^2}-\frac{4y^2}{{(x^2+y^2)}^2}\quad &
      f_y(-1,2) & = \frac{2}{5}-\frac{16}{25}
                  =-\frac{6}{25} \\
\end{alignat*}
So, by Theorem \eref{CLP200}{thm tan plane f} in the CLP-3 text, 
a normal vector to the surface at $(x,y)=(-1,2)$ is
$\llt \frac{8}{25}\,,\,-\frac{6}{25}\,,\,-1\rgt$.
As $f(-1,2)= \frac{4}{5}$, the tangent plane is
\begin{align*}
\llt \frac{8}{25}\,,\,-\frac{6}{25}\,,\,-1\rgt\cdot\llt x+1\,,\,y-2\,,\,
         z -\frac{4}{5}\rgt=0\quad \text{or}\quad
\frac{8}{25}x-\frac{6}{25}y-z=-\frac{8}{5} % =-\frac{40}{25}
\end{align*} 
and the normal line is
\begin{align*}
\llt x,y,z\rgt = \llt -1,2,\frac{4}{5}\rgt 
                  +t \llt \frac{8}{25}\,,\,-\frac{6}{25}\,,\,-1\rgt
\end{align*}
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M200 2013D] %1f
Find all the points on the surface $x^2 + 9y^2 + 4z^2 = 17$ 
where the tangent plane is parallel to the plane $x - 8z = 0$.
\end{question}","\begin{solution}
A normal vector to the surface $x^2 + 9y^2 + 4z^2 = 17$
at the point $(x,y,z)$ is $\llt 2x\,,\, 18y\,,\,8z\rgt$. 
A normal vector to the plane $x - 8z = 0$ is $\llt 1\,,\,0\,,\,-8\rgt$.
So we want $\llt 2x\,,\, 18y\,,\,8z\rgt$ to be parallel to
$\llt 1\,,\,0\,,\,-8\rgt$, i.e. to be a nonzero constant times
$\llt 1\,,\,0\,,\,-8\rgt$. This is the case whenever $y=0$ and $z=-2x$
with $x\ne 0$. In addition, we want $(x,y,z)$ to lie on the surface
$x^2 + 9y^2 + 4z^2 = 17$. So we want $y=0$, $z=-2x$ and
\begin{align*}
17= x^2 + 9y^2 + 4z^2 =x^2 +4(-2x)^2=17x^2
\implies x=\pm 1
\end{align*} 
So the allowed points are $\pm(1,0,-2)$.
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M200 2014D] %4
Let $S$ be the surface $z = x^2 + 2y^2 + 2y - 1$. Find all points 
$P (x_0,y_0,z_0)$ on $S$ with $x_0 \ne 0$ such that the normal line 
at $P$ contains the origin $(0,0,0)$.
\end{question}","\begin{solution}
The equation of $S$ is of the form $G(x,y,z) = x^2 + 2y^2 + 2y-z = 1$.
So one normal vector to $S$ at the point $(x_0,y_0,z_0)$ is 
\begin{equation*}
\vnabla G(x_0,y_0,z_0)  = 2x_0\,\hi + (4y_0+2)\,\hj -\hk
\end{equation*}
and the normal line to $S$ at $(x_0,y_0,z_0)$ is
\begin{equation*}
(x,y,z) = (x_0,y_0,z_0) +t\llt 2x_0\,,\,4y_0+2\,,\, -1\rgt
\end{equation*}
For this normal line to pass through the origin, there must be a $t$
with
\begin{align*}
(0,0,0) = (x_0,y_0,z_0) +t\llt 2x_0\,,\,4y_0+2\,,\, -1\rgt
\end{align*}
or
\begin{align*}
x_0 + 2x_0\,t & =0 \tag{E1}\\
y_0 +(4y_0+2)t &=0 \tag{E2}\\
z_0 -t &=0 \tag{E3}
\end{align*}
Equation (E3) forces $t=z_0$. Substituting this into equations (E1) and (E2)
gives
\begin{align*}
x_0(1+2z_0) & =0 \tag{E1}\\
y_0 +(4y_0+2)z_0 &=0 \tag{E2}
\end{align*}
The question specifies that $x_0\ne 0$, so (E1) forces $z_0=-\frac{1}{2}$.
Substituting $z_0=-\frac{1}{2}$ into (E2) gives
\begin{equation*}
-y_0-1=0 \implies y_0=-1
\end{equation*}
Finally $x_0$ is determined by the requirement that $(x_0,y_0,z_0)$
must lie on $S$ and so must obey
\begin{equation*}
z_0 = x_0^2 + 2y_0^2 + 2y_0 - 1
\implies -\frac{1}{2} = x_0^2 + 2(-1)^2 +2(-1)-1
\implies x_0^2 = \frac{1}{2}
%\implies x_0 = \pm \frac{1}{\sqrt{2}}
\end{equation*}
So the allowed points $P$ are 
  $\big(\frac{1}{\sqrt{2}}\,,\,-1\,,\,-\frac{1}{2}\big)$
and 
  $\big(-\frac{1}{\sqrt{2}}\,,\,-1\,,\,-\frac{1}{2}\big)$.
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}[M226 2009D] %1b
Find all points on the hyperboloid $z^2=4x^2+y^2-1$
where the tangent plane is parallel to the plane $2x-y+z=0$.
\end{question}","\begin{solution} 
Let $(x_0,y_0,z_0)$  be a point on the hyperboloid $z^2=4x^2+y^2-1$
where the tangent plane is parallel to the plane $2x-y+z=0$. A normal vector
to the plane $2x-y+z=0$ is $\llt 2,-1,1\rgt$. Because the hyperboloid is
$G(x,y,z)=4x^2+y^2-z^2-1$ and $\vnabla G(x,y,z) = \llt 8x,2y,-2z\rgt$,
 a normal vector to the hyperboloid at $(x_0,y_0,z_0)$ is 
$\vnabla G(x_0,y_0,z_0)=\llt 8x_0,2y_0,-2z_0\rgt$. 
So $(x_0,y_0,z_0)$ satisfies the required conditions if and only if there is a nonzero $t$ obeying
\begin{align*}
&\llt 8x_0,2y_0,-2z_0\rgt =t\llt 2,-1,1\rgt \text{ and }
 z_0^2=4x_0^2+y_0^2-1\\
&\iff x_0=\frac{t}{4},\ y_0=z_0=-\frac{t}{2}\text{ and }
 z_0^2=4x_0^2+y_0^2-1\\
&\iff \frac{t^2}{4}= \frac{t^2}{4}+ \frac{t^2}{4}-1\text{ and }
     x_0=\frac{t}{4},\ y_0=z_0=-\frac{t}{2}\\
& \iff t=\pm 2\qquad
(x_0,y_0,z_0)=\pm \big(\half,-1,-1\big)
\end{align*}

\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}
Find a vector of length $\sqrt{3}$ which is tangent to the curve of
intersection of the surfaces $\ z^2=4x^2+9y^2\ $ and $\ 6x+3y+2z=5\ $ at $\ (2,1,-5)$.
\end{question}","\begin{solution}
One vector normal to the surface $F(x,y,z)=4x^2+9y^2-z^2=0$ at $(2,1,-5)$ is
\begin{align*}
\vnabla F(2,1,-5) = \llt 8x,18y,-2z\rgt\Big|_{(2,1,-5)}=\llt 16,18,10\rgt
\end{align*}
One vector normal to the surface $G(x,y,z)=6x+3y+2z=5$ at 
$(2,1,-5)$ is 
\begin{align*}
\vnabla G(2,1,-5) = \llt 6,3,2\rgt
\end{align*}
Now
\begin{itemize}
\item
The curve lies in the surface $z^2=4x^2+9y^2$. So the tangent vector to the
curve at $(2,1,-5)$ is perpendicular to the normal vector 
$\frac{1}{2}\llt 16,18,10\rgt=\llt 8,9,5\rgt$.
\item
The curve also lies in the surface $6x+3y+2z=5$. So the tangent vector to the
curve at $(2,1,-5)$ is also perpendicular to the normal vector $\llt 6,3,2\rgt$.
\item
So the tangent vector to the curve at $(2,1,-5)$ is parallel to
\begin{align*}
\llt 8,9,5\rgt\times \llt 6,3,2\rgt
=\det\left[\begin{matrix}
                     \hi & \hj & \hk \\
                     8   &  9  & 5 \\
                     6   &  3  & 2
                \end{matrix}\right]
=\llt 3,14,-30\rgt
\end{align*}
\end{itemize}
The desired vectors are
\begin{equation*}
\pm\sqrt{3}\frac{\llt 3,14,-30\rgt}{|\llt 3,14,-30\rgt|}
=\pm\sqrt{\frac{3}{1105}}\llt 3,14,-30\rgt
\end{equation*}
\end{solution}",CLP3
prob_s2.5.tex,"\begin{question}
Find all horizontal planes that are tangent to the surface with equation
\begin{equation*}
z=xy e^{-(x^2+y^2)/2}
\end{equation*}
What are the largest and smallest values of $z$ on this surface?
\end{question}","\begin{solution}
Let $(x_0,y_0,z_0)$ be any point on the surface. A vector
normal to the surface at $(x_0,y_0,z_0)$ is
\begin{align*}
&\vnabla\Big(xy e^{-(x^2+y^2)/2}-z\Big)\bigg|_{(x_0,y_0,z_0)} 
\\&\hskip1in
=\llt y_0 e^{-(x_0^2+y_0^2)/2}-x_0^2y_0 e^{-(x_0^2+y_0^2)/2},
      x_0 e^{-(x_0^2+y_0^2)/2}-x_0y_0^2 e^{-(x_0^2+y_0^2)/2},-1\rgt
\end{align*}
The tangent plane to the surface at $(x_0,y_0,z_0)$ is horizontal
if and only if this vector is vertical, which is the case 
if and only if its $x$- and $y$-components are
zero, which in turn is the case if and only if
\begin{align*}
&y_0(1-x_0^2)=0\text{ and }x_0(1-y_0^2)=0\\
&\iff\big\{y_0=0\text{ or }x_0=1\text{ or }x_0=-1\big\}
   \text{ and }\big\{x_0=0\text{ or }y_0=1\text{ or }y_0=-1\big\}\\
&\iff (x_0,y_0)=(0,0)\text{ or }(1,1)\text{ or }(1,-1)
   \text{ or }(-1,1)\text{ or }(-1,-1)
\end{align*}
The values of $z_0$ at these points are $0$, $e^{-1}$, $-e^{-1}$, $-e^{-1}$ 
and $e^{-1}$, respectively. So the horizontal tangent planes are
$z=0$, $z=e^{-1}$ and $z=-e^{-1}$.
At the highest and lowest points of the surface, the tangent plane is horizontal.
So the largest and smallest values of $z$ are $e^{-1}$ and $-e^{-1}$, respectively.


\end{solution}",CLP3
